287	0.007299
288	0.007299
289	0.007299
290	0.007299
291	0.007299
292	0.007299
293	0.007299
294	0.007299
295	0.007299
296	0.007299
297	0.007299
298	0.007299
299	0.007299
300	0.007299
301	0.007299
302	0.007299
303	0.007299
304	0.007299
305	0.007299
306	0.007299
307	0.007299
308	0.007299
309	0.007299
310	0.007299
311	0.007299
312	0.007299
313	0.007299
314	0.007299
315	0.007299
316	0.007299
317	0.007299
318	0.007299
319	0.007299
320	0.007299
321	0.007299
322	0.007299
323	0.007299
324	0.007299
325	0.007299
326	0.007299
327	0.007299
328	0.007299
329	0.007299
330	0.007299
331	0.007299
332	0.007299
333	0.007299
334	0.007299
335	0.007299
336	0.007299
337	0.007299
338	0.007299
339	0.007299
340	0.007299
341	0.007299
342	0.007299
343	0.007299
344	0.007299
345	0.007299
346	0.007299
347	0.007299
348	0.007299
349	0.007299
350	0.007299
351	0.007299
352	0.007299
353	0.007299
354	0.007299
355	0.007299
356	0.007299
357	0.007299
358	0.007299
359	0.007299
360	0.007299
361	0.007299
362	0.007299
363	0.007299
364	0.007299
365	0.007299
366	0.007299
367	0.007299
368	0.007299
369	0.007299
370	0.007299
371	0.007299
372	0.007299
373	0.007299
374	0.007299
375	0.007299
376	0.007299
377	0.007299
378	0.007299
379	0.007299
380	0.007299
381	0.007299
382	0.007299
383	0.007299
384	0.007299
385	0.007299
386	0.007299
387	0.007299
388	0.007299
389	0.007299
390	0.007299
391	0.007299
392	0.007299
393	0.007299
394	0.007299
395	0.007299
396	0.007299
397	0.007299
398	0.007299
399	0.007299
400	0.007299
401	0.007299
402	0.007299
403	0.007299
404	0.007299
405	0.007299
406	0.007299
407	0.007299
408	0.007299
409	0.007299
410	0.007299
411	0.007299
412	0.007299
413	0.007299
414	0.007299
415	0.007299
416	0.007299
417	0.007299
418	0.007299
419	0.007299
420	0.007299
421	0.007299
422	0.007299
423	0.007299
424	0.007299
425	0.007299
426	0.007299
427	0.007299
428	0.007299
429	0.007299
430	0.007299
431	0.007299
432	0.007299
433	0.007299
434	0.007299
435	0.007299
436	0.007299
437	0.007299
438	0.007299
439	0.007299
440	0.007299
441	0.007299
442	0.007299
443	0.007299
444	0.007299
445	0.007299
446	0.007299
447	0.007299
448	0.007299
449	0.007299
450	0.007299
451	0.007299
452	0.007299
453	0.007299
454	0.007299
455	0.007299
456	0.007299
457	0.007299
458	0.007299
459	0.007299
460	0.007299
461	0.007299
462	0.007299
463	0.007299
464	0.007299
465	0.007299
466	0.007299
467	0.007299
468	0.007299
469	0.007299
470	0.007299
471	0.007299
472	0.007299
473	0.007299
474	0.007299
475	0.007299
476	0.007299
477	0.007299
478	0.007299
479	0.007299
480	0.007299
481	0.007299
482	0.007299
483	0.007299
484	0.007299
485	0.007299
486	0.007299
487	0.007299
488	0.007299
489	0.007299
490	0.007299
491	0.007299
492	0.007299
493	0.007299
494	0.007299
495	0.007299
496	0.007299
497	0.007299
498	0.007299
499	0.007299
500	0.007299
501	0.007299
502	0.007299
503	0.007299
504	0.007299
505	0.007299
506	0.007299
507	0.007299
508	0.007299
509	0.007299
510	0.007299
511	0.007299
512	0.007299
513	0.007299
514	0.007299
515	0.007299
516	0.007299
517	0.007299
518	0.007299
519	0.007299
520	0.007299
521	0.007299
522	0.007299
523	0.007299
524	0.007299
525	0.007299
526	0.007299
527	0.007299
528	0.007299
529	0.007299
530	0.007299
531	0.007299
532	0.007299
533	0.007299
534	0.007299
535	0.007299
536	0.007299
537	0.007299
538	0.007299
539	0.007299
540	0.007299
541	0.007299
542	0.007299
543	0.007299
544	0.007299
545	0.007299
546	0.007299
547	0.007299
548	0.007299
549	0.007299
550	0.007299
551	0.007299
552	0.007299
553	0.007299
554	0.007299
555	0.007299
556	0.007299
557	0.007299
558	0.007299
559	0.007299
560	0.007299
561	0.007299
562	0.007299
563	0.007299
564	0.007299
565	0.007299
566	0.007299
567	0.007299
568	0.007299
569	0.007299
570	0.007299
571	0.007299
572	0.007299
573	0.007299
574	0.007299
575	0.007299
576	0.007299
577	0.007299
578	0.007299
579	0.007299
580	0.007299
581	0.007299
582	0.007299
583	0.007299
584	0.007299
585	0.007299
586	0.007299
587	0.007299
588	0.007299
589	0.007299
590	0.007299
591	0.007299
592	0.007299
593	0.007299
594	0.007299
595	0.007299
596	0.007299
597	0.007299
598	0.007299
599	0.007299
600	0.007299
601	0.007299
602	0.007299
603	0.007299
604	0.007299
605	0.007299
606	0.007299
607	0.007299
608	0.007299
609	0.007299
610	0.007299
611	0.007299
612	0.007299
613	0.007299
614	0.007299
615	0.007299
616	0.007299
617	0.007299
618	0.007299
619	0.007299
620	0.007299
621	0.007299
622	0.007299
623	0.007299
624	0.007299
625	0.007299
626	0.007299
627	0.007299
628	0.007299
629	0.007299
630	0.007299
631	0.007299
632	0.007299
633	0.007299
634	0.007299
635	0.007299
636	0.007299
637	0.007299
638	0.007299
639	0.007299
640	0.007299
641	0.007299
642	0.007299
643	0.007299
644	0.007299
645	0.007299
646	0.007299
647	0.007299
648	0.007299
649	0.007299
650	0.007299
651	0.007299
652	0.007299
653	0.007299
654	0.007299
655	0.007299
656	0.007299
657	0.007299
658	0.007299
659	0.007299
660	0.007299
661	0.007299
662	0.007299
663	0.007299
664	0.007299
665	0.007299
666	0.007299
667	0.007299
668	0.007299
669	0.007299
670	0.007299
671	0.007299
672	0.007299
673	0.007299
674	0.007299
675	0.007299
676	0.007299
677	0.007299
678	0.007299
679	0.007299
680	0.007299
681	0.007299
682	0.007299
683	0.007299
684	0.007299
685	0.007299
686	0.007299
687	0.007299
688	0.007299
689	0.007299
690	0.007299
691	0.007299
692	0.007299
693	0.007299
694	0.007299
695	0.007299
696	0.007299
697	0.007299
698	0.007299
699	0.007299
700	0.007299
701	0.007299
702	0.007299
703	0.007299
704	0.007299
705	0.007299
706	0.007299
707	0.007299
708	0.007299
709	0.007299
710	0.007299
711	0.007299
712	0.007299
713	0.007299
714	0.007299
715	0.007299
716	0.007299
717	0.007299
718	0.007299
719	0.007299
720	0.007299
721	0.007299
722	0.007299
723	0.007299
724	0.007299
725	0.007299
726	0.007299
727	0.007299
728	0.007299
729	0.007299
730	0.007299
731	0.007299
732	0.007299
733	0.007299
734	0.007299
735	0.007299
736	0.007299
737	0.007299
738	0.007299
739	0.007299
740	0.007299
741	0.007299
742	0.007299
743	0.007299
744	0.007299
745	0.007299
746	0.007299
747	0.007299
748	0.007299
749	0.007299
750	0.007299
751	0.007299
752	0.007299
753	0.007299
754	0.007299
755	0.007299
756	0.007299
757	0.007299
758	0.007299
759	0.007299
760	0.007299
761	0.007299
762	0.007299
763	0.007299
764	0.007299
765	0.007299
766	0.007299
767	0.007299
768	0.007299
769	0.007299
770	0.007299
771	0.007299
772	0.007299
773	0.007299
774	0.007299
775	0.007299
776	0.007299
777	0.007299
778	0.007299
779	0.007299
780	0.007299
781	0.007299
782	0.007299
783	0.007299
784	0.007299
785	0.007299
786	0.007299
787	0.007299
788	0.007299
789	0.007299
790	0.007299
791	0.007299
792	0.007299
793	0.007299
794	0.007299
795	0.007299
796	0.007299
797	0.007299
798	0.007299
799	0.007299
800	0.007299
801	0.007299
802	0.007299
803	0.007299
804	0.007299
805	0.007299
806	0.007299
807	0.007299
808	0.007299
809	0.007299
810	0.007299
811	0.007299
812	0.007299
813	0.007299
814	0.007299
815	0.007299
816	0.007299
817	0.007299
818	0.007299
819	0.007299
820	0.007299
821	0.007299
822	0.007299
823	0.007299
824	0.007299
825	0.007299
826	0.007299
827	0.007299
828	0.007299
829	0.007299
830	0.007299
831	0.007299
832	0.007299
833	0.007299
834	0.007299
835	0.007299
836	0.007299
837	0.007299
838	0.007299
839	0.007299
840	0.007299
841	0.007299
842	0.007299
843	0.007299
844	0.007299
845	0.007299
846	0.007299
847	0.007299
848	0.007299
849	0.007299
850	0.007299
851	0.007299
852	0.007299
853	0.007299
854	0.007299
855	0.007299
856	0.007299
857	0.007299
858	0.007299
859	0.007299
860	0.007299
861	0.007299
862	0.007299
863	0.007299
864	0.007299
865	0.007299
866	0.007299
867	0.007299
868	0.007299
869	0.007299
870	0.007299
871	0.007299
872	0.007299
873	0.007299
874	0.007299
875	0.007299
876	0.007299
877	0.007299
878	0.007299
879	0.007299
880	0.007299
881	0.007299
882	0.007299
883	0.007299
884	0.007299
885	0.007299
886	0.007299
887	0.007299
888	0.007299
889	0.007299
890	0.007299
891	0.007299
892	0.007299
893	0.007299
894	0.007299
895	0.007299
896	0.007299
897	0.007299
898	0.007299
899	0.007299
900	0.007299
901	0.007299
902	0.007299
903	0.007299
904	0.007299
905	0.007299
906	0.007299
907	0.007299
908	0.007299
909	0.007299
910	0.007299
911	0.007299
912	0.007299
913	0.007299
914	0.007299
915	0.007299
916	0.007299
917	0.007299
918	0.007299
919	0.007299
920	0.007299
921	0.007299
922	0.007299
923	0.007299
924	0.007299
925	0.007299
926	0.007299
927	0.007299
928	0.007299
929	0.007299
930	0.007299
931	0.007299
932	0.007299
933	0.007299
934	0.007299
935	0.007299
936	0.007299
937	0.007299
938	0.007299
939	0.007299
940	0.007299
941	0.007299
942	0.007299
943	0.007299
944	0.007299
945	0.007299
946	0.007299
947	0.007299
948	0.007299
949	0.007299
950	0.007299
951	0.007299
952	0.007299
953	0.007299
954	0.007299
955	0.007299
956	0.007299
957	0.007299
958	0.007299
959	0.007299
960	0.007299
961	0.007299
962	0.007299
963	0.007299
964	0.007299
965	0.007299
966	0.007299
967	0.007299
968	0.007299
969	0.007299
970	0.007299
971	0.007299
972	0.007299
973	0.007299
974	0.007299
975	0.007299
976	0.007299
977	0.007299
978	0.007299
979	0.007299
980	0.007299
981	0.007299
982	0.007299
983	0.007299
984	0.007299
985	0.007299
986	0.007299
987	0.007299
988	0.007299
989	0.007299
990	0.007299
991	0.007299
992	0.007299
993	0.007299
994	0.007299
995	0.007299
996	0.007299
997	0.007299
998	0.007299
999	0.007299
1000	0.007299
